repository,username,mention_count,roles,is_known_bot,only_comments,high_volume,suspected_bot
kubernetes,defo89,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,DaGenix,6,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,ArkaSaha30,16,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,sohankunkerkar,10,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,lowang-bh,23,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,maxerenberg,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,tenzen-y,25,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,rishiraj88,3,"['comment_authors', 'review_comment_authors']",False,True,False,True
kubernetes,Michael-Xing,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,a1k0u,1,['comment_authors'],False,True,False,True
kubernetes,pablochacin,1,['comment_authors'],False,True,False,True
kubernetes,BarthV,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,apjoseph,1,['comment_authors'],False,True,False,True
kubernetes,dineshbhor,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,shubhindia,4,"['comment_authors', 'author']",False,False,False,False
kubernetes,zzzming,2,"['author', 'review_comment_authors']",False,False,False,False
kubernetes,tnyeanderson,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,haifzhu,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,presidenten,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,jbiers,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,Tusenka,5,['review_comment_authors'],False,True,False,True
kubernetes,lymtic,1,['author'],False,False,False,False
kubernetes,CoderSherlock,6,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,alexanderKhaustov,1,['comment_authors'],False,True,False,True
kubernetes,uzimihsr,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,LingyanYin,3,"['comment_authors', 'author']",False,False,False,False
kubernetes,artyom-ar,1,['author'],False,False,False,False
kubernetes,ronitblenz,1,['author'],False,False,False,False
kubernetes,ggold7046,1,['author'],False,False,False,False
kubernetes,Henrywu573,1,['comment_authors'],False,True,False,True
kubernetes,utam0k,42,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,ibilalkayy,16,"['comment_authors', 'author']",False,False,False,False
kubernetes,hyangah,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,VJDHoldings,1,['author'],False,False,False,False
kubernetes,infdahai,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,danilo-gemoli,5,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,poolnitsol,1,['comment_authors'],False,True,False,True
kubernetes,gdhagger,1,['comment_authors'],False,True,False,True
kubernetes,Vivekgaddigi,3,['comment_authors'],False,True,False,True
kubernetes,timretout,1,['author'],False,False,False,False
kubernetes,chrismuellner,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,vihangm,5,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,mikekap,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,aparekh7,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,ktock,1,['review_comment_authors'],False,True,False,True
kubernetes,jiwq,1,['review_comment_authors'],False,True,False,True
kubernetes,zach593,3,"['comment_authors', 'author']",False,False,False,False
kubernetes,Penguin-zlh,12,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,saurabh30115,1,['author'],False,False,False,False
kubernetes,philchia,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,baens,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,wasup-yash,1,['comment_authors'],False,True,False,True
kubernetes,LronDC,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,frzifus,8,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,ytinirt,4,"['comment_authors', 'author']",False,False,False,False
kubernetes,ppbits,1,['review_comment_authors'],False,True,False,True
kubernetes,haitch,3,"['comment_authors', 'author']",False,False,False,False
kubernetes,anshul-kh,1,['author'],False,False,False,False
