repository,username,mention_count,roles,is_known_bot,only_comments,high_volume,suspected_bot
scikit-learn,lotusea,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,samskruthireddy,1,['author'],False,False,False,False
scikit-learn,haochunchang,31,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,Abdur-rahmaanJ,4,"['author', 'comment_authors']",False,False,False,False
scikit-learn,willprice,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,edwardcqian,1,['author'],False,False,False,False
scikit-learn,happilyeverafter95,4,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,tcerda95,1,['author'],False,False,False,False
scikit-learn,lucaionescu,1,['author'],False,False,False,False
scikit-learn,EunSeop,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,pierrezeb,1,['author'],False,False,False,False
scikit-learn,xnox,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,krishnachaitanya7,6,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,NicholasWon47,1,['author'],False,False,False,False
scikit-learn,erinkhoo,8,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,J-A16,4,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,Ircama,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,shivamgargsya,10,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,gregorybchris,1,['author'],False,False,False,False
scikit-learn,plgreenLIRU,12,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,mjmikulski,3,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
